fid,tesis_adi,il_adi,sokak_adi,ilce_adi,mahalle_adi,area,num_of_buildings_between_0_15,num_of_buildings_between_15_30,num_of_buildings_between_30_50,mahalle_nüfus
1131,Eski (Papyon) Kurban Pazar Alanı,İSTANBUL,YUMURTACI ABDİBEY,KADIKÖY,MERDİVENKÖY,76509.33,3,15,5,26494
1393,Onay Sitesi Parkı,İSTANBUL,DR. ERKİN,KADIKÖY,MERDİVENKÖY,6459.2383,8,7,3,26494
5364,Çamlık Parkı,İSTANBUL,UYANIŞ,KADIKÖY,MERDİVENKÖY,7054.8345,2,4,2,26494
1841,Gazi Mustafa Kemal Paşa Ortaokulu Bahçesi,İSTANBUL,ÜZERLİK,KADIKÖY,OSMANAĞA,3149.2148,27,37,59,6867
1835,Kuşdili İspark Otoparkı,İSTANBUL,YOĞURTÇU PARKI,KADIKÖY,OSMANAĞA,19662.715,14,23,43,6867
4252,Söğütlüçeşme Marmaray İstasyonu Fenerbahçe Stadı Tarafı Yeşil Alan ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,PAZAR YOLU,KADIKÖY,OSMANAĞA,21710.62,5,0,6,6867
1839,Bahariye Altıyol Boğa Karşısı Park,İSTANBUL,HASIRCI,KADIKÖY,OSMANAĞA,1290.2625,7,25,28,6867
1842,Söğütlüçeşme Kapalı Otoparkı,İSTANBUL,SÖĞÜTLÜÇEŞME,KADIKÖY,RASİMPAŞA,2074.8616,3,6,21,11297
1840,İhsan Sungu İlkokulu Bahçesi,İSTANBUL,SÖĞÜTLÜÇEŞME,KADIKÖY,RASİMPAŞA,896.9735,12,22,31,11297
1843,Eski İstasyon Binası Önü Otopark,İSTANBUL,MİSAK-I MİLLİ,KADIKÖY,RASİMPAŞA,1425.5043,7,15,23,11297
4510,Hilton Otel Yanı Parkı,İSTANBUL,UMUTLAR,KADIKÖY,SAHRAYICEDİT,1158.965,1,5,3,25582
4501,Milli Hakimiyet Parkı,İSTANBUL,ŞEMSETTİN GÜNALTAY,KADIKÖY,SAHRAYICEDİT,9666.442,9,6,8,25582
4503,23 Nisan Parkı,İSTANBUL,ATATÜRK,KADIKÖY,SAHRAYICEDİT,3689.9998,3,4,3,25582
4505,Arapgirli Parkı.,İSTANBUL,ATATÜRK,KADIKÖY,SAHRAYICEDİT,1516.3765,11,6,8,25582
4507,Merdivenköy Koru Parkı,İSTANBUL,TAŞLIYOL,KADIKÖY,SAHRAYICEDİT,8691.855,8,1,10,25582
4508,Doğa Parkı,İSTANBUL,ADİLE NAŞİT,KADIKÖY,SAHRAYICEDİT,4237.9146,4,6,8,25582
4509,Erguvan Parkı,İSTANBUL,CEBESOY,KADIKÖY,SAHRAYICEDİT,3174.5186,16,8,8,25582
1129,Merdivenköy Parkı,İSTANBUL,BUHURBABA,KADIKÖY,SAHRAYICEDİT,5486.4043,5,3,7,25582
2942,Defne Parkı,İSTANBUL,TÜCCARBAŞI,KADIKÖY,SAHRAYICEDİT,3938.5747,7,10,6,25582
2949,Dostluk Parkı,İSTANBUL,PANORAMA,KADIKÖY,SAHRAYICEDİT,1877.427,3,6,5,25582
2951,Esin Işık Parkı,İSTANBUL,ATATÜRK,KADIKÖY,SAHRAYICEDİT,1813.2279,14,3,8,25582
2952,Mengü Sokak Parkı,İSTANBUL,ATATÜRK,KADIKÖY,SAHRAYICEDİT,1476.1552,2,5,3,25582
1845,Suadiye Camii Avlusu,İSTANBUL,NOTER,KADIKÖY,SUADİYE,878.92883,5,5,6,22312
4311,Mehmet Karamancı İlkokulu Bahçesi,İSTANBUL,TURŞUCU DERE,KADIKÖY,SUADİYE,2326.4631,9,5,9,22312
2931,Hacı Mustafa Tarman Anadolu Lisesi Bahçesi,İSTANBUL,KAVİSLİ,KADIKÖY,SUADİYE,1832.223,8,1,16,22312
4312,Suadiye Tren İstasyonu Parkı,İSTANBUL,ÇETİN EMEÇ,KADIKÖY,SUADİYE,666.40314,1,6,7,22312
1837,23 Nisan Parkı (İNTAŞ),İSTANBUL,DERE BOYU GEZİNME YOLU,KADIKÖY,ZÜHTÜPAŞA,2496.6274,3,0,3,6931
1316,Kağıthane Anadolu Lisesi Bahçesi,İSTANBUL,ZUHAL,KAĞITHANE,ÇAĞLAYAN,3900.7368,2,3,2,23707
1304,Seçkinler Parkı,İSTANBUL,ÖZGÜN,KAĞITHANE,ÇAĞLAYAN,28801.926,3,2,0,23707
1302,Çağlayan Parkı (Pazar Yeri Parkı),İSTANBUL,YAYLA,KAĞITHANE,ÇAĞLAYAN,7253.9805,1,0,0,23707
1314,Yavuz Selim Parkı,İSTANBUL,BİROL,KAĞITHANE,ÇAĞLAYAN,4492.451,1,0,0,23707
1313,Fevzi Çakmak Parkı (Çağlayan),İSTANBUL,ÖZBEK,KAĞITHANE,ÇAĞLAYAN,1311.5464,1,2,0,23707
1311,Okul Cad. Sarmaşık Parkı Karşısı Yeşil Alan,İSTANBUL,HAMAM,KAĞITHANE,ÇAĞLAYAN,1398.4458,1,1,5,23707
1312,Fazilet Parkı,İSTANBUL,YÜZYIL,KAĞITHANE,ÇAĞLAYAN,2639.825,1,0,0,23707
1310,Akça Parkı,İSTANBUL,TAYFUN,KAĞITHANE,ÇAĞLAYAN,874.7267,1,0,0,23707
1309,Zuhal Ortaokulu Bahçesi,İSTANBUL,NEŞE,KAĞITHANE,ÇAĞLAYAN,1915.3138,4,5,6,23707
1308,İETT Kağıthane Peronu ve Havalimanı Metrosu  ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,YILDIZHAN,KAĞITHANE,ÇAĞLAYAN,11253.553,4,1,2,23707
1307,Çağlayan Taşocağı Parkı,İSTANBUL,TAŞLIK,KAĞITHANE,ÇAĞLAYAN,545.1627,1,0,0,23707
1076,Osman Faruk Verimer İlkokulu Bahçesi,İSTANBUL,TAŞKENT,KAĞITHANE,ÇELİKTEPE,3012.5645,16,18,39,26219
1074,Metin Taşkın Parkı,İSTANBUL,OTO,KAĞITHANE,ÇELİKTEPE,1695.02,18,10,12,26219
2747,Çeliktepe Aydınlar Cami Yanı Otoparkı,İSTANBUL,SARIGÖL,KAĞITHANE,ÇELİKTEPE,696.24854,4,3,10,26219
2748,Cengizhan Ortaokulu Bahçesi,İSTANBUL,SARIGÖL,KAĞITHANE,ÇELİKTEPE,1649.1246,13,15,30,26219
779,Çeliktepe Ortaokulu Bahçesi,İSTANBUL,ŞEHİT KARAKUŞLAR,KAĞITHANE,ÇELİKTEPE,263.65286,4,6,21,26219
1075,Kardelen Parkı,İSTANBUL,TAŞKENT,KAĞITHANE,ÇELİKTEPE,752.89844,8,13,21,26219
4471,Cengizhan Anadolu Lisesi Bahçesi,İSTANBUL,İNCE,KAĞITHANE,ÇELİKTEPE,690.6222,8,17,30,26219
1073,Emniyetevler Cami Önü Yeşil Alan,İSTANBUL,ESKİ BÜYÜKDERE,KAĞITHANE,EMNİYET EVLERİ,1245.627,4,3,14,7249
783,Ticaret Odası İlkokulu Bahçesi,İSTANBUL,YAMAÇ,KAĞITHANE,EMNİYET EVLERİ,897.9659,1,1,0,7249
784,Bosna Hersek Parkı,İSTANBUL,YAMAÇ,KAĞITHANE,EMNİYET EVLERİ,1392.2161,2,0,1,7249
706,Gülistan Parkı,İSTANBUL,BABACAN,KAĞITHANE,GÜLTEPE,2398.316,28,23,37,11209
703,Gültepe İmam Hatip Ortaokulu Bahçesi,İSTANBUL,REYHAN,KAĞITHANE,GÜLTEPE,1573.9758,7,32,38,11209
5108,İHKİB Mesleki Ve Teknik Anadolu Lisesi Bahçesi,İSTANBUL,NAMZET,KAĞITHANE,GÜRSEL,817.3662,1,0,0,23818
1298,Adliye Meydanı (Hürriyet Mahallesi Tarafı),İSTANBUL,KAĞITHANE,KAĞITHANE,GÜRSEL,14182.602,3,5,1,23818
5111,Gürsel Ortaokulu Bahçesi,İSTANBUL,YADİGAR,KAĞITHANE,GÜRSEL,532.28687,1,0,0,23818
5110,Şehitler Parkı,İSTANBUL,TÜMLEÇ,KAĞITHANE,GÜRSEL,451.3993,1,0,1,23818
5109,Osman Gazi İlkokulu Bahçesi,İSTANBUL,YADİGAR,KAĞITHANE,GÜRSEL,1330.1068,1,0,0,23818
4357,Eren Parkı,İSTANBUL,KAĞITHANE,KAĞITHANE,GÜRSEL,1185.3771,1,0,0,23818
2123,Yunus Emre Parkı,İSTANBUL,28 NİSAN,KAĞITHANE,GÜRSEL,4299.5137,1,0,0,23818
3717,Dumlupınar Parkı,İSTANBUL,İMRAHOR,KAĞITHANE,GÜRSEL,2075.501,1,0,1,23818
1300,Manolya Parkı,İSTANBUL,KAĞITHANE,KAĞITHANE,GÜRSEL,463.37595,1,0,0,23818
3714,Fasıl Sokak Parkı,İSTANBUL,İMRAHOR,KAĞITHANE,GÜRSEL,3597.9224,1,0,0,23818
1306,Sarp Parkı (Turna Parkı),İSTANBUL,KAĞITHANE,KAĞITHANE,GÜRSEL,785.2973,1,0,0,23818
3718,Mahmut Özdemir Parkı,İSTANBUL,İMRAHOR,KAĞITHANE,GÜRSEL,9075.358,1,2,1,23818
4592,Kuruçay Parkı (Huzur Camii Önü),İSTANBUL,ÇAĞLAR,KAĞITHANE,GÜRSEL,1271.0468,1,0,0,23818
3716,Ahmet Buhan Anadolu Lisesi Bahçesi,İSTANBUL,KAĞITHANE,KAĞITHANE,GÜRSEL,4426.8867,1,0,0,23818
236,İmece İlkokulu Bahçesi,İSTANBUL,HASDAL,KAĞITHANE,HAMİDİYE,2224.8281,6,12,16,30754
238,Kaymak Sokak Parkı,İSTANBUL,HASDAL,KAĞITHANE,HAMİDİYE,829.6256,2,4,5,30754
239,Hamidiye Anadolu Parkı,İSTANBUL,MERVE,KAĞITHANE,HAMİDİYE,4761.009,8,6,5,30754
240,Pazaryeri Parkı,İSTANBUL,HASDAL,KAĞITHANE,HAMİDİYE,7257.0083,11,13,14,30754
242,Hasdal Ortaokulu Bahçesi,İSTANBUL,HİLAL,KAĞITHANE,HAMİDİYE,2458.9138,4,5,5,30754
246,Çağdaş Yaşam ve Eşref Sadullah Kıray Anaokulu Bahçesi,İSTANBUL,DİLAVER,KAĞITHANE,HAMİDİYE,539.1064,3,4,1,30754
218,Cendere Sahil Parkı,İSTANBUL,SELAMET,KAĞITHANE,HAMİDİYE,10021.648,5,0,2,30754
220,Cendere Parkı,İSTANBUL,SELAMET,KAĞITHANE,HAMİDİYE,3177.925,1,0,0,30754
221,Sevgi Sokak Üstü Parkı,İSTANBUL,SELAMET,KAĞITHANE,HAMİDİYE,3247.6382,4,3,6,30754
222,İsmail Erez İlkokulu Bahçesi,İSTANBUL,SELAMET,KAĞITHANE,HAMİDİYE,2103.8105,4,2,3,30754
225,Furkan Tüzüner Parkı,İSTANBUL,KAFKAS,KAĞITHANE,HAMİDİYE,2466.549,3,2,6,30754
226,Safa Parkı,İSTANBUL,KAFKAS,KAĞITHANE,HAMİDİYE,4871.881,2,4,8,30754
227,Ali Fethi Okyar Parkı (Hamidiye Sosyal Tesisleri),İSTANBUL,ÖNCÜ,KAĞITHANE,HAMİDİYE,5862.5386,4,3,3,30754
250,Seyitonbaşı Parkı Karşısı Yeşil Alan,İSTANBUL,TEPEÜSTÜ,KAĞITHANE,HAMİDİYE,8246.337,8,6,15,30754
228,Cemil Meriç İlkokulu Bahçesi,İSTANBUL,ANADOLU,KAĞITHANE,HAMİDİYE,1480.9619,7,2,5,30754
249,Aziziye Parkı,İSTANBUL,AKŞEMSETTİN,KAĞITHANE,HAMİDİYE,5711.1763,4,4,6,30754
244,Akasya Parkı,İSTANBUL,SOĞUKSU,KAĞITHANE,HAMİDİYE,2216.1592,3,4,3,30754
248,Hamidiye Akşemsettin Parkı,İSTANBUL,GÜL,KAĞITHANE,HAMİDİYE,19843.182,6,11,16,30754
247,Hamidiye İmam Hatip Ortaokulu Bahçesi,İSTANBUL,HİCRAN,KAĞITHANE,HAMİDİYE,1879.7034,2,2,9,30754
243,Hobi Bahçesi,İSTANBUL,KEMERBURGAZ,KAĞITHANE,HAMİDİYE,3678.9607,3,8,9,30754
232,Ekrem Cevahir Anadolu İmam Hatip Lisesi Bahçesi,İSTANBUL,ÇETİNKAYA,KAĞITHANE,HAMİDİYE,2301.8088,5,9,18,30754
233,Osman Söyler Parkı,İSTANBUL,ONUR,KAĞITHANE,HAMİDİYE,2943.694,4,11,16,30754
234,İstanbul Vali Hayri Kozakçıoğlu Mesleki ve Teknik Anadolu Lisesi Bahçesi,İSTANBUL,SÖYLER,KAĞITHANE,HAMİDİYE,2877.3083,6,7,10,30754
245,Fatih Parkı,İSTANBUL,GİRNE,KAĞITHANE,HAMİDİYE,1449.5063,8,5,16,30754
709,Harmantepe Parkı,İSTANBUL,DERE,KAĞITHANE,HARMANTEPE,1199.9581,18,21,29,16751
704,Harmantepe İlkokulu Bahçesi,İSTANBUL,DERE,KAĞITHANE,HARMANTEPE,821.1819,14,23,32,16751
4472,Tınaztepe İlkokulu Bahçesi,İSTANBUL,KAYA,KAĞITHANE,HARMANTEPE,1158.4857,20,48,79,16751
4458,Cemre Parkı,İSTANBUL,GÜZELDERE,KAĞITHANE,HARMANTEPE,1606.4696,9,30,29,16751
5396,Harmantepe Katlı Otopark Üstü Park,İSTANBUL,HAK,KAĞITHANE,HARMANTEPE,1026.0579,19,21,34,16751
1301,Ziyapaşa İlkokulu Bahçesi,İSTANBUL,VATAN,KAĞITHANE,HÜRRİYET,2979.927,1,1,0,15927
1303,Kağıthane Anadolu İmam Hatip Lisesi Bahçesi,İSTANBUL,OCAK,KAĞITHANE,HÜRRİYET,775.5741,1,0,0,15927
2155,Ahmet Çuhadaroğlu Ortaokulu Bahçesi,İSTANBUL,İPEK,KAĞITHANE,HÜRRİYET,2561.987,1,0,0,15927
2153,Hürriyet Parkı,İSTANBUL,CANFEDA,KAĞITHANE,HÜRRİYET,2080.2173,1,0,0,15927
707,Önder İlkokulu Bahçesi,İSTANBUL,YEŞİLCE,KAĞITHANE,HÜRRİYET,1161.639,1,1,2,15927
1305,Taş Ocağı Parkı,İSTANBUL,TAŞOCAĞI,KAĞITHANE,HÜRRİYET,2919.009,1,0,0,15927
710,Anadolu Parkı,İSTANBUL,ÖRF,KAĞITHANE,MEHMET AKİF ERSOY,13834.444,1,1,3,9423
711,Tülin Manço İlkokulu Bahçesi,İSTANBUL,ÖRF,KAĞITHANE,MEHMET AKİF ERSOY,8085.513,5,0,0,9423
716,M.Akif Ersoy Mahalle Konağı Önü,İSTANBUL,ŞİRİN,KAĞITHANE,MEHMET AKİF ERSOY,737.9549,3,6,6,9423
718,Mehmet Akif Futbol Sahası ve Çevresi,İSTANBUL,TUĞRUL,KAĞITHANE,MEHMET AKİF ERSOY,37182.25,1,0,6,9423
712,İTO Ticaret Lisesi Parkı,İSTANBUL,ÖRF,KAĞITHANE,MEHMET AKİF ERSOY,695.41754,1,1,1,9423
719,Mehmet Akif Ersoy Ortaokulu Bahçesi.,İSTANBUL,NEHİR,KAĞITHANE,MEHMET AKİF ERSOY,2548.5674,13,16,23,9423
2883,Tülin Manço Parkı,İSTANBUL,DARÜLACEZE,KAĞITHANE,MEHMET AKİF ERSOY,3302.4053,1,2,6,9423
713,Cemal Kamacı Spor Kompleksi Bahçesi,İSTANBUL,ETİBANK,KAĞITHANE,MEHMET AKİF ERSOY,4137.562,1,1,0,9423
715,Kağıthane İTO Mesleki ve Teknik Anadolu Lisesi Bahçesi,İSTANBUL,DARÜLACEZE,KAĞITHANE,MEHMET AKİF ERSOY,6931.6846,2,1,5,9423
721,İmrahor Parkı,İSTANBUL,ETİBANK,KAĞITHANE,MEHMET AKİF ERSOY,1434.9932,7,7,13,9423
723,Gülibrişim Parkı,İSTANBUL,BARAN,KAĞITHANE,MEHMET AKİF ERSOY,503.29443,3,4,6,9423
3732,Ayışığı Parkı,İSTANBUL,KEMERBURGAZ,KAĞITHANE,MERKEZ,982.35785,7,12,23,26611
1315,Zafer Parkı,İSTANBUL,AYAZMA,KAĞITHANE,MERKEZ,1657.6727,1,0,0,26611
219,Messan Parkı,İSTANBUL,SELAMET,KAĞITHANE,MERKEZ,2141.3071,3,0,6,26611
223,Axis ve İSKİ Bahçe Otoparkı,İSTANBUL,CENDERE,KAĞITHANE,MERKEZ,7680.898,2,1,0,26611
224,Fatih Sultan Mehmet Parkı,İSTANBUL,ŞEHİT BARBAROS YALÇIN,KAĞITHANE,MERKEZ,6350.0474,12,6,19,26611
229,Onur Sokak Parkı,İSTANBUL,ONUR,KAĞITHANE,MERKEZ,4646.2544,12,3,13,26611
237,Havuzlar Parkı,İSTANBUL,ŞAFAK,KAĞITHANE,MERKEZ,2660.52,9,8,12,26611
3733,Ferit Aysan Çağdaş Yaşam İlkokulu Bahçesi,İSTANBUL,LİLA,KAĞITHANE,MERKEZ,5785.3203,12,6,14,26611
3731,Bahri Beşler Parkı,İSTANBUL,BENGÜ,KAĞITHANE,MERKEZ,2071.164,12,11,16,26611
3730,Ali Fuat Cebesoy Ortaokulu Bahçesi,İSTANBUL,BURCU,KAĞITHANE,MERKEZ,1492.8561,8,9,11,26611
3729,Şeyh Şamil İmam Hatip Ortaokulu Bahçesi,İSTANBUL,LALE,KAĞITHANE,MERKEZ,5765.3438,10,4,6,26611
3727,Muammer Aksoy Parkı,İSTANBUL,KORU,KAĞITHANE,MERKEZ,2317.0466,9,14,11,26611
3726,Kağıthane Mesleki ve Teknik Anadolu Lisesi Bahçesi,İSTANBUL,EGE,KAĞITHANE,MERKEZ,3005.9973,8,10,8,26611
3725,Muhsin Yazıcıoğlu Parkı,İSTANBUL,CENDERE,KAĞITHANE,MERKEZ,2047.5122,6,0,9,26611
3724,Şehit Polis Tergülen Parkı,İSTANBUL,TABYA,KAĞITHANE,MERKEZ,3049.791,5,5,5,26611
3723,M. Akif Ersoy Parkı,İSTANBUL,HASBAHÇE,KAĞITHANE,MERKEZ,18592.217,22,11,14,26611
3722,Şehit Hamza Ece İlkokulu Bahçesi,İSTANBUL,REHA,KAĞITHANE,MERKEZ,928.41705,10,11,14,26611
3721,Somuncu Baba Parkı,İSTANBUL,DEVELİ,KAĞITHANE,MERKEZ,9708.873,4,4,3,26611
3720,Kağıthane Meydanı,İSTANBUL,EYÜP SULTAN,KAĞITHANE,MERKEZ,10518.549,32,14,21,26611
3719,Lalezar Parkı,İSTANBUL,KAĞITHANE,KAĞITHANE,MERKEZ,3725.515,1,0,1,26611
3711,Hasbahçe 2.Kısım (21 ve 29 numaralar karşısı),İSTANBUL,LALEZAR,KAĞITHANE,MERKEZ,14076.894,1,0,2,26611
3710,Hasbahçe Parkı,İSTANBUL,İMRAHOR,KAĞITHANE,MERKEZ,97862.1,8,9,11,26611
729,Sadabat Mesire Alanı,İSTANBUL,İMRAHOR,KAĞITHANE,MERKEZ,77575.56,1,1,1,26611
728,Osmanlı Milli Arşiv Karşısı Mesire Alanı,İSTANBUL,İMRAHOR,KAĞITHANE,MERKEZ,65052.08,1,0,1,26611
727,Mermerciler Parkı Karşısı,İSTANBUL,İMRAHOR,KAĞITHANE,MERKEZ,12680.734,1,0,0,26611
726,Mermerciler Parkı Yanı Yeşil Alanı,İSTANBUL,SİLAHTAR,KAĞITHANE,MERKEZ,3931.4556,4,1,13,26611
722,Mermerciler Parkı,İSTANBUL,SİLAHTAR,KAĞITHANE,MERKEZ,5252.8984,5,1,7,26611
4374,Hacı Ethem Üktem Ortaokulu Bahçesi,İSTANBUL,BARIŞ,KAĞITHANE,NURTEPE,974.21985,12,18,20,20481
3715,Nurtepe Sosyal Tesisleri,İSTANBUL,EYÜP SULTAN,KAĞITHANE,NURTEPE,30177.334,9,8,17,20481
3713,Yusuf Ömürlü Camii Avlusu,İSTANBUL,EYÜP SULTAN,KAĞITHANE,NURTEPE,1459.8146,4,4,6,20481
3712,Aksoy Parkı,İSTANBUL,EYÜP SULTAN,KAĞITHANE,NURTEPE,1828.7065,1,2,6,20481
